Year,ICD10 Code,ICD10 Diagnosis,Diagnosis Type,Metric,Sex,Value
2006,C53,Cervical,Cancers which can be caused by smoking,Number of observed deaths,Male,.
2006,C67,Bladder,Cancers which can be caused by smoking,Number of observed deaths,Male,2671
2006,C64-C66 & C68,Kidney and Renal Pelvis,Cancers which can be caused by smoking,Number of observed deaths,Male,1923
2006,C16,Stomach,Cancers which can be caused by smoking,Number of observed deaths,Male,2605
2006,C25,Pancreas,Cancers which can be caused by smoking,Number of observed deaths,Male,3053
2006,C80,Unspecified Site,Cancers which can be caused by smoking,Number of observed deaths,Male,4528
2006,C92,Myeloid Leukaemia,Cancers which can be caused by smoking,Number of observed deaths,Male,1167
2006,J40-J43,Chronic Obstructive Lung Disease,Respiratory diseases which can be caused by smoking,Number of observed deaths,Male,842
2006,J44,Chronic Airway Obstruction,Respiratory diseases which can be caused by smoking,Number of observed deaths,Male,10692
2006,J10-J18,"Pneumonia, Influenza",Respiratory diseases which can be caused by smoking,Number of observed deaths,Male,10737
2006,I00-I09 & I26-I51,Other Heart Disease,Circulatory diseases which can be caused by smoking,Number of observed deaths,Male,8860
2006,I20-I25,Ischaemic Heart Disease,Circulatory diseases which can be caused by smoking,Number of observed deaths,Male,42991
2006,I72-I78,Other arterial disease,Circulatory diseases which can be caused by smoking,Number of observed deaths,Male,1156
2006,I60-I69,Cerebrovascular Disease,Circulatory diseases which can be caused by smoking,Number of observed deaths,Male,17400
2006,I71,Aortic Aneurysm,Circulatory diseases which can be caused by smoking,Number of observed deaths,Male,4421
2006,I70,Atherosclerosis,Circulatory diseases which can be caused by smoking,Number of observed deaths,Male,251
2006,K25-K27,Stomach / Duodenal Ulcer,Digestive diseases which can be caused caused by smoking,Number of observed deaths,Male,1447
2006,All codes,All deaths,All deaths,Attributable number,Male,50400
2006,C00-D48,All cancers,All cancers,Attributable number,Male,23800
2006,J00-J99,All respiratory diseases,All respiratory diseases,Attributable number,Male,11800
2006,I00-I99,All circulatory diseases,All circulatory diseases,Attributable number,Male,13900
2006,K00-K93,All diseases of the digestive system,All diseases of the digestive system,Attributable number,Male,800
2006,C33-C34,"Trachea, Lung, Bronchus",Cancers which can be caused by smoking,Attributable number,Male,13900
2006,C00-C14,Upper Respiratory Sites,Cancers which can be caused by smoking,Attributable number,Male,700
2006,C32,Larynx,Cancers which can be caused by smoking,Attributable number,Male,400
2006,C15,Oesophagus,Cancers which can be caused by smoking,Attributable number,Male,2800
2006,C53,Cervical,Cancers which can be caused by smoking,Attributable number,Male,.
2006,C67,Bladder,Cancers which can be caused by smoking,Attributable number,Male,1200
2006,C64-C66 & C68,Kidney and Renal Pelvis,Cancers which can be caused by smoking,Attributable number,Male,700
2006,C16,Stomach,Cancers which can be caused by smoking,Attributable number,Male,700
2006,C25,Pancreas,Cancers which can be caused by smoking,Attributable number,Male,700
2006,C80,Unspecified Site,Cancers which can be caused by smoking,Attributable number,Male,2500
2006,C92,Myeloid Leukaemia,Cancers which can be caused by smoking,Attributable number,Male,300
2006,J40-J43,Chronic Obstructive Lung Disease,Respiratory diseases which can be caused by smoking,Attributable number,Male,800
2006,J44,Chronic Airway Obstruction,Respiratory diseases which can be caused by smoking,Attributable number,Male,8500
2006,J10-J18,"Pneumonia, Influenza",Respiratory diseases which can be caused by smoking,Attributable number,Male,2600
2006,I00-I09 & I26-I51,Other Heart Disease,Circulatory diseases which can be caused by smoking,Attributable number,Male,1700
2006,I20-I25,Ischaemic Heart Disease,Circulatory diseases which can be caused by smoking,Attributable number,Male,7100
2006,I72-I78,Other arterial disease,Circulatory diseases which can be caused by smoking,Attributable number,Male,200
2006,I60-I69,Cerebrovascular Disease,Circulatory diseases which can be caused by smoking,Attributable number,Male,2100
2006,I71,Aortic Aneurysm,Circulatory diseases which can be caused by smoking,Attributable number,Male,2800
2006,I70,Atherosclerosis,Circulatory diseases which can be caused by smoking,Attributable number,Male,100
2006,K25-K27,Stomach / Duodenal Ulcer,Digestive diseases which can be caused caused by smoking,Attributable number,Male,800
2006,All codes,All deaths,All deaths,Number of observed deaths,Female,240983
2006,C33-C34 & C00-C14 & C15 & C32 & C53 & C67 & C64-C66 & C68 & C16 & C25 & C80 & C92 & J40-J43 & J44 & J10-J18 & I00-I09 & I26-I51 & I20-I25 & I72-I78 & I60-I69 & I71 & I70 & K25-K27 & K50 & K05 & H25 & S72.0-S72.2 & O03,All deaths which can be caused by smoking,All deaths which can be caused by smoking,Number of observed deaths,Female,135749
2006,C00-D48,All cancers,All cancers,Number of observed deaths,Female,61355
2006,J00-J99,All respiratory diseases,All respiratory diseases,Number of observed deaths,Female,34741
2006,I00-I99,All circulatory diseases,All circulatory diseases,Number of observed deaths,Female,84067
2006,K00-K93,All diseases of the digestive system,All diseases of the digestive system,Number of observed deaths,Female,12689
2006,C33-C34,"Trachea, Lung, Bronchus",Cancers which can be caused by smoking,Number of observed deaths,Female,11526
2006,C00-C14,Upper Respiratory Sites,Cancers which can be caused by smoking,Number of observed deaths,Female,561
2006,C32,Larynx,Cancers which can be caused by smoking,Number of observed deaths,Female,133
2006,C15,Oesophagus,Cancers which can be caused by smoking,Number of observed deaths,Female,2078
2006,C53,Cervical,Cancers which can be caused by smoking,Number of observed deaths,Female,721
2006,C67,Bladder,Cancers which can be caused by smoking,Number of observed deaths,Female,1369
2006,C64-C66 & C68,Kidney and Renal Pelvis,Cancers which can be caused by smoking,Number of observed deaths,Female,1143
2006,C16,Stomach,Cancers which can be caused by smoking,Number of observed deaths,Female,1595
2006,C25,Pancreas,Cancers which can be caused by smoking,Number of observed deaths,Female,3120
2006,C80,Unspecified Site,Cancers which can be caused by smoking,Number of observed deaths,Female,5104
2006,C92,Myeloid Leukaemia,Cancers which can be caused by smoking,Number of observed deaths,Female,900
2006,J40-J43,Chronic Obstructive Lung Disease,Respiratory diseases which can be caused by smoking,Number of observed deaths,Female,479
2006,J44,Chronic Airway Obstruction,Respiratory diseases which can be caused by smoking,Number of observed deaths,Female,9791
2006,J10-J18,"Pneumonia, Influenza",Respiratory diseases which can be caused by smoking,Number of observed deaths,Female,16077
2006,I00-I09 & I26-I51,Other Heart Disease,Circulatory diseases which can be caused by smoking,Number of observed deaths,Female,13409
2006,I20-I25,Ischaemic Heart Disease,Circulatory diseases which can be caused by smoking,Number of observed deaths,Female,33677
2006,I72-I78,Other arterial disease,Circulatory diseases which can be caused by smoking,Number of observed deaths,Female,1495
2006,I60-I69,Cerebrovascular Disease,Circulatory diseases which can be caused by smoking,Number of observed deaths,Female,27688
2006,I71,Aortic Aneurysm,Circulatory diseases which can be caused by smoking,Number of observed deaths,Female,2952
2006,I70,Atherosclerosis,Circulatory diseases which can be caused by smoking,Number of observed deaths,Female,418
2006,K25-K27,Stomach / Duodenal Ulcer,Digestive diseases which can be caused caused by smoking,Number of observed deaths,Female,1513
2006,All codes,All deaths,All deaths,Attributable number,Female,33000
2006,C00-D48,All cancers,All cancers,Attributable number,Female,13200
2006,J00-J99,All respiratory diseases,All respiratory diseases,Attributable number,Female,10300
2006,I00-I99,All circulatory diseases,All circulatory diseases,Attributable number,Female,8800
2006,K00-K93,All diseases of the digestive system,All diseases of the digestive system,Attributable number,Female,700
2006,C33-C34,"Trachea, Lung, Bronchus",Cancers which can be caused by smoking,Attributable number,Female,8600
2006,C00-C14,Upper Respiratory Sites,Cancers which can be caused by smoking,Attributable number,Female,300
2006,C32,Larynx,Cancers which can be caused by smoking,Attributable number,Female,100
2006,C15,Oesophagus,Cancers which can be caused by smoking,Attributable number,Female,1300
2006,C53,Cervical,Cancers which can be caused by smoking,Attributable number,Female,100
2006,C67,Bladder,Cancers which can be caused by smoking,Attributable number,Female,400
2006,C64-C66 & C68,Kidney and Renal Pelvis,Cancers which can be caused by smoking,Attributable number,Female,100
2006,C16,Stomach,Cancers which can be caused by smoking,Attributable number,Female,200
2006,C25,Pancreas,Cancers which can be caused by smoking,Attributable number,Female,800
2006,C80,Unspecified Site,Cancers which can be caused by smoking,Attributable number,Female,1200
2006,C92,Myeloid Leukaemia,Cancers which can be caused by smoking,Attributable number,Female,100
2006,J40-J43,Chronic Obstructive Lung Disease,Respiratory diseases which can be caused by smoking,Attributable number,Female,400
2006,J44,Chronic Airway Obstruction,Respiratory diseases which can be caused by smoking,Attributable number,Female,7700
2006,J10-J18,"Pneumonia, Influenza",Respiratory diseases which can be caused by smoking,Attributable number,Female,2200
2006,I00-I09 & I26-I51,Other Heart Disease,Circulatory diseases which can be caused by smoking,Attributable number,Female,1500
2006,I20-I25,Ischaemic Heart Disease,Circulatory diseases which can be caused by smoking,Attributable number,Female,3700
2006,I72-I78,Other arterial disease,Circulatory diseases which can be caused by smoking,Attributable number,Female,300
2006,I60-I69,Cerebrovascular Disease,Circulatory diseases which can be caused by smoking,Attributable number,Female,1500
2006,I71,Aortic Aneurysm,Circulatory diseases which can be caused by smoking,Attributable number,Female,1700
2006,I70,Atherosclerosis,Circulatory diseases which can be caused by smoking,Attributable number,Female,100
2006,K25-K27,Stomach / Duodenal Ulcer,Digestive diseases which can be caused caused by smoking,Attributable number,Female,700
2005,All codes,All deaths,All deaths,Number of observed deaths,,468391
2005,C33-C34 & C00-C14 & C15 & C32 & C53 & C67 & C64-C66 & C68 & C16 & C25 & C80 & C92 & J40-J43 & J44 & J10-J18 & I00-I09 & I26-I51 & I20-I25 & I72-I78 & I60-I69 & I71 & I70 & K25-K27 & K50 & K05 & H25 & S72.0-S72.2 & O03,All deaths which can be caused by smoking,All deaths which can be caused by smoking,Number of observed deaths,,283565
2005,C00-D48,All cancers,All cancers,Number of observed deaths,,128089
2005,J00-J99,All respiratory diseases,All respiratory diseases,Number of observed deaths,,67535
2005,I00-I99,All circulatory diseases,All circulatory diseases,Number of observed deaths,,170341
2005,K00-K93,All diseases of the digestive system,All diseases of the digestive system,Number of observed deaths,,23298
2005,C33-C34,"Trachea, Lung, Bronchus",Cancers which can be caused by smoking,Number of observed deaths,,26790
2005,C00-C14,Upper Respiratory Sites,Cancers which can be caused by smoking,Number of observed deaths,,1584
2005,C32,Larynx,Cancers which can be caused by smoking,Number of observed deaths,,607
2005,C15,Oesophagus,Cancers which can be caused by smoking,Number of observed deaths,,6052
2005,C53,Cervical,Cancers which can be caused by smoking,Number of observed deaths,,792
2005,C67,Bladder,Cancers which can be caused by smoking,Number of observed deaths,,3909
2005,C64-C66 & C68,Kidney and Renal Pelvis,Cancers which can be caused by smoking,Number of observed deaths,,2921
2005,C16,Stomach,Cancers which can be caused by smoking,Number of observed deaths,,4559
2005,C25,Pancreas,Cancers which can be caused by smoking,Number of observed deaths,,6066
2005,C80,Unspecified Site,Cancers which can be caused by smoking,Number of observed deaths,,10005
2005,C92,Myeloid Leukaemia,Cancers which can be caused by smoking,Number of observed deaths,,2075
2005,J40-J43,Chronic Obstructive Lung Disease,Respiratory diseases which can be caused by smoking,Number of observed deaths,,1394
2005,J44,Chronic Airway Obstruction,Respiratory diseases which can be caused by smoking,Number of observed deaths,,21149
2005,J10-J18,"Pneumonia, Influenza",Respiratory diseases which can be caused by smoking,Number of observed deaths,,29344
2005,I00-I09 & I26-I51,Other Heart Disease,Circulatory diseases which can be caused by smoking,Number of observed deaths,,23262
2005,I20-I25,Ischaemic Heart Disease,Circulatory diseases which can be caused by smoking,Number of observed deaths,,81691
2005,I72-I78,Other arterial disease,Circulatory diseases which can be caused by smoking,Number of observed deaths,,2825
2005,I60-I69,Cerebrovascular Disease,Circulatory diseases which can be caused by smoking,Number of observed deaths,,47222
2005,I71,Aortic Aneurysm,Circulatory diseases which can be caused by smoking,Number of observed deaths,,7616
2005,I70,Atherosclerosis,Circulatory diseases which can be caused by smoking,Number of observed deaths,,676
2005,K25-K27,Stomach / Duodenal Ulcer,Digestive diseases which can be caused caused by smoking,Number of observed deaths,,3026
2005,All codes,All deaths,All deaths,Attributable number,,88100
2005,C00-D48,All cancers,All cancers,Attributable number,,37400
2005,J00-J99,All respiratory diseases,All respiratory diseases,Attributable number,,23700
2005,I00-I99,All circulatory diseases,All circulatory diseases,Attributable number,,25400
2005,K00-K93,All diseases of the digestive system,All diseases of the digestive system,Attributable number,,1600
2005,C33-C34,"Trachea, Lung, Bronchus",Cancers which can be caused by smoking,Attributable number,,22300
2005,C00-C14,Upper Respiratory Sites,Cancers which can be caused by smoking,Attributable number,,1100
2005,C32,Larynx,Cancers which can be caused by smoking,Attributable number,,500
2005,C15,Oesophagus,Cancers which can be caused by smoking,Attributable number,,4200
2005,C53,Cervical,Cancers which can be caused by smoking,Attributable number,,100
2005,C67,Bladder,Cancers which can be caused by smoking,Attributable number,,1600
2005,C64-C66 & C68,Kidney and Renal Pelvis,Cancers which can be caused by smoking,Attributable number,,800
2005,C16,Stomach,Cancers which can be caused by smoking,Attributable number,,1000
2005,C25,Pancreas,Cancers which can be caused by smoking,Attributable number,,1600
2005,C80,Unspecified Site,Cancers which can be caused by smoking,Attributable number,,3900
2005,C92,Myeloid Leukaemia,Cancers which can be caused by smoking,Attributable number,,400
2005,J40-J43,Chronic Obstructive Lung Disease,Respiratory diseases which can be caused by smoking,Attributable number,,1200
2005,J44,Chronic Airway Obstruction,Respiratory diseases which can be caused by smoking,Attributable number,,16900
2005,J10-J18,"Pneumonia, Influenza",Respiratory diseases which can be caused by smoking,Attributable number,,5600
2005,I00-I09 & I26-I51,Other Heart Disease,Circulatory diseases which can be caused by smoking,Attributable number,,3500
2005,I20-I25,Ischaemic Heart Disease,Circulatory diseases which can be caused by smoking,Attributable number,,12100
2005,I72-I78,Other arterial disease,Circulatory diseases which can be caused by smoking,Attributable number,,600
2005,I60-I69,Cerebrovascular Disease,Circulatory diseases which can be caused by smoking,Attributable number,,4300
2005,I71,Aortic Aneurysm,Circulatory diseases which can be caused by smoking,Attributable number,,4800
2005,I70,Atherosclerosis,Circulatory diseases which can be caused by smoking,Attributable number,,100
2005,K25-K27,Stomach / Duodenal Ulcer,Digestive diseases which can be caused caused by smoking,Attributable number,,1600
2005,All codes,All deaths,All deaths,Number of observed deaths,Male,220665
2005,C33-C34 & C00-C14 & C15 & C32 & C53 & C67 & C64-C66 & C68 & C16 & C25 & C80 & C92 & J40-J43 & J44 & J10-J18 & I00-I09 & I26-I51 & I20-I25 & I72-I78 & I60-I69 & I71 & I70 & K25-K27 & K50 & K05 & H25 & S72.0-S72.2 & O03,All deaths which can be caused by smoking,All deaths which can be caused by smoking,Number of observed deaths,Male,140636
2005,C00-D48,All cancers,All cancers,Number of observed deaths,Male,66618
2005,J00-J99,All respiratory diseases,All respiratory diseases,Number of observed deaths,Male,30466
2005,I00-I99,All circulatory diseases,All circulatory diseases,Number of observed deaths,Male,81540
2005,K00-K93,All diseases of the digestive system,All diseases of the digestive system,Number of observed deaths,Male,10627
2005,C33-C34,"Trachea, Lung, Bronchus",Cancers which can be caused by smoking,Number of observed deaths,Male,15680
2005,C00-C14,Upper Respiratory Sites,Cancers which can be caused by smoking,Number of observed deaths,Male,1043
2005,C32,Larynx,Cancers which can be caused by smoking,Number of observed deaths,Male,480
2005,C15,Oesophagus,Cancers which can be caused by smoking,Number of observed deaths,Male,3977
2005,C53,Cervical,Cancers which can be caused by smoking,Number of observed deaths,Male,.
2005,C67,Bladder,Cancers which can be caused by smoking,Number of observed deaths,Male,2582
2005,C64-C66 & C68,Kidney and Renal Pelvis,Cancers which can be caused by smoking,Number of observed deaths,Male,1838
2005,C16,Stomach,Cancers which can be caused by smoking,Number of observed deaths,Male,2873
2005,C25,Pancreas,Cancers which can be caused by smoking,Number of observed deaths,Male,2892
2005,C80,Unspecified Site,Cancers which can be caused by smoking,Number of observed deaths,Male,4613
2005,C92,Myeloid Leukaemia,Cancers which can be caused by smoking,Number of observed deaths,Male,1145
2005,J40-J43,Chronic Obstructive Lung Disease,Respiratory diseases which can be caused by smoking,Number of observed deaths,Male,856
2005,J44,Chronic Airway Obstruction,Respiratory diseases which can be caused by smoking,Number of observed deaths,Male,11124
2005,J10-J18,"Pneumonia, Influenza",Respiratory diseases which can be caused by smoking,Number of observed deaths,Male,11399
2005,I00-I09 & I26-I51,Other Heart Disease,Circulatory diseases which can be caused by smoking,Number of observed deaths,Male,9285
2005,I20-I25,Ischaemic Heart Disease,Circulatory diseases which can be caused by smoking,Number of observed deaths,Male,45532
2005,I72-I78,Other arterial disease,Circulatory diseases which can be caused by smoking,Number of observed deaths,Male,1204
2005,I60-I69,Cerebrovascular Disease,Circulatory diseases which can be caused by smoking,Number of observed deaths,Male,17921
2005,I71,Aortic Aneurysm,Circulatory diseases which can be caused by smoking,Number of observed deaths,Male,4549
2005,I70,Atherosclerosis,Circulatory diseases which can be caused by smoking,Number of observed deaths,Male,233
2005,K25-K27,Stomach / Duodenal Ulcer,Digestive diseases which can be caused caused by smoking,Number of observed deaths,Male,1410
2005,All codes,All deaths,All deaths,Attributable number,Male,53300
2005,C00-D48,All cancers,All cancers,Attributable number,Male,24200
2005,J00-J99,All respiratory diseases,All respiratory diseases,Attributable number,Male,12700
2005,I00-I99,All circulatory diseases,All circulatory diseases,Attributable number,Male,15600
2005,K00-K93,All diseases of the digestive system,All diseases of the digestive system,Attributable number,Male,800
2005,C33-C34,"Trachea, Lung, Bronchus",Cancers which can be caused by smoking,Attributable number,Male,13900
2005,C00-C14,Upper Respiratory Sites,Cancers which can be caused by smoking,Attributable number,Male,800
2005,C32,Larynx,Cancers which can be caused by smoking,Attributable number,Male,400
2005,C15,Oesophagus,Cancers which can be caused by smoking,Attributable number,Male,2800
2005,C53,Cervical,Cancers which can be caused by smoking,Attributable number,Male,.
2005,C67,Bladder,Cancers which can be caused by smoking,Attributable number,Male,1200
2005,C64-C66 & C68,Kidney and Renal Pelvis,Cancers which can be caused by smoking,Attributable number,Male,700
2005,C16,Stomach,Cancers which can be caused by smoking,Attributable number,Male,800
2005,C25,Pancreas,Cancers which can be caused by smoking,Attributable number,Male,700
2005,C80,Unspecified Site,Cancers which can be caused by smoking,Attributable number,Male,2600
2005,C92,Myeloid Leukaemia,Cancers which can be caused by smoking,Attributable number,Male,300
2005,J40-J43,Chronic Obstructive Lung Disease,Respiratory diseases which can be caused by smoking,Attributable number,Male,800
2005,J44,Chronic Airway Obstruction,Respiratory diseases which can be caused by smoking,Attributable number,Male,9000
2005,J10-J18,"Pneumonia, Influenza",Respiratory diseases which can be caused by smoking,Attributable number,Male,2900
2005,I00-I09 & I26-I51,Other Heart Disease,Circulatory diseases which can be caused by smoking,Attributable number,Male,1900
2005,I20-I25,Ischaemic Heart Disease,Circulatory diseases which can be caused by smoking,Attributable number,Male,8000
2005,I72-I78,Other arterial disease,Circulatory diseases which can be caused by smoking,Attributable number,Male,200
2005,I60-I69,Cerebrovascular Disease,Circulatory diseases which can be caused by smoking,Attributable number,Male,2500
2005,I71,Aortic Aneurysm,Circulatory diseases which can be caused by smoking,Attributable number,Male,3000
2005,I70,Atherosclerosis,Circulatory diseases which can be caused by smoking,Attributable number,Male,100
2005,K25-K27,Stomach / Duodenal Ulcer,Digestive diseases which can be caused caused by smoking,Attributable number,Male,800
2005,All codes,All deaths,All deaths,Number of observed deaths,Female,247726
2005,C33-C34 & C00-C14 & C15 & C32 & C53 & C67 & C64-C66 & C68 & C16 & C25 & C80 & C92 & J40-J43 & J44 & J10-J18 & I00-I09 & I26-I51 & I20-I25 & I72-I78 & I60-I69 & I71 & I70 & K25-K27 & K50 & K05 & H25 & S72.0-S72.2 & O03,All deaths which can be caused by smoking,All deaths which can be caused by smoking,Number of observed deaths,Female,142929
2005,C00-D48,All cancers,All cancers,Number of observed deaths,Female,61471
2005,J00-J99,All respiratory diseases,All respiratory diseases,Number of observed deaths,Female,37069
2005,I00-I99,All circulatory diseases,All circulatory diseases,Number of observed deaths,Female,88801
2005,K00-K93,All diseases of the digestive system,All diseases of the digestive system,Number of observed deaths,Female,12671
2005,C33-C34,"Trachea, Lung, Bronchus",Cancers which can be caused by smoking,Number of observed deaths,Female,11110
2005,C00-C14,Upper Respiratory Sites,Cancers which can be caused by smoking,Number of observed deaths,Female,541
2005,C32,Larynx,Cancers which can be caused by smoking,Number of observed deaths,Female,127
2005,C15,Oesophagus,Cancers which can be caused by smoking,Number of observed deaths,Female,2075
2005,C53,Cervical,Cancers which can be caused by smoking,Number of observed deaths,Female,792
2005,C67,Bladder,Cancers which can be caused by smoking,Number of observed deaths,Female,1327
2005,C64-C66 & C68,Kidney and Renal Pelvis,Cancers which can be caused by smoking,Number of observed deaths,Female,1083
2005,C16,Stomach,Cancers which can be caused by smoking,Number of observed deaths,Female,1686
2005,C25,Pancreas,Cancers which can be caused by smoking,Number of observed deaths,Female,3174
2005,C80,Unspecified Site,Cancers which can be caused by smoking,Number of observed deaths,Female,5392
2005,C92,Myeloid Leukaemia,Cancers which can be caused by smoking,Number of observed deaths,Female,930
2005,J40-J43,Chronic Obstructive Lung Disease,Respiratory diseases which can be caused by smoking,Number of observed deaths,Female,538
2005,J44,Chronic Airway Obstruction,Respiratory diseases which can be caused by smoking,Number of observed deaths,Female,10025
2005,J10-J18,"Pneumonia, Influenza",Respiratory diseases which can be caused by smoking,Number of observed deaths,Female,17945
2005,I00-I09 & I26-I51,Other Heart Disease,Circulatory diseases which can be caused by smoking,Number of observed deaths,Female,13977
2005,I20-I25,Ischaemic Heart Disease,Circulatory diseases which can be caused by smoking,Number of observed deaths,Female,36159
2005,I72-I78,Other arterial disease,Circulatory diseases which can be caused by smoking,Number of observed deaths,Female,1621
2005,I60-I69,Cerebrovascular Disease,Circulatory diseases which can be caused by smoking,Number of observed deaths,Female,29301
2005,I71,Aortic Aneurysm,Circulatory diseases which can be caused by smoking,Number of observed deaths,Female,3067
2005,I70,Atherosclerosis,Circulatory diseases which can be caused by smoking,Number of observed deaths,Female,443
2005,K25-K27,Stomach / Duodenal Ulcer,Digestive diseases which can be caused caused by smoking,Number of observed deaths,Female,1616
2005,All codes,All deaths,All deaths,Attributable number,Female,34900
2005,C00-D48,All cancers,All cancers,Attributable number,Female,13300
2005,J00-J99,All respiratory diseases,All respiratory diseases,Attributable number,Female,11100
2005,I00-I99,All circulatory diseases,All circulatory diseases,Attributable number,Female,9800
2005,K00-K93,All diseases of the digestive system,All diseases of the digestive system,Attributable number,Female,800
2005,C33-C34,"Trachea, Lung, Bronchus",Cancers which can be caused by smoking,Attributable number,Female,8500
2005,C00-C14,Upper Respiratory Sites,Cancers which can be caused by smoking,Attributable number,Female,300
2005,C32,Larynx,Cancers which can be caused by smoking,Attributable number,Female,100
2005,C15,Oesophagus,Cancers which can be caused by smoking,Attributable number,Female,1300
2005,C53,Cervical,Cancers which can be caused by smoking,Attributable number,Female,100
2005,C67,Bladder,Cancers which can be caused by smoking,Attributable number,Female,400
2005,C64-C66 & C68,Kidney and Renal Pelvis,Cancers which can be caused by smoking,Attributable number,Female,100
2005,C16,Stomach,Cancers which can be caused by smoking,Attributable number,Female,200
2005,C25,Pancreas,Cancers which can be caused by smoking,Attributable number,Female,900
2005,C80,Unspecified Site,Cancers which can be caused by smoking,Attributable number,Female,1300
2005,C92,Myeloid Leukaemia,Cancers which can be caused by smoking,Attributable number,Female,100
2005,J40-J43,Chronic Obstructive Lung Disease,Respiratory diseases which can be caused by smoking,Attributable number,Female,400
2005,J44,Chronic Airway Obstruction,Respiratory diseases which can be caused by smoking,Attributable number,Female,7900
2005,J10-J18,"Pneumonia, Influenza",Respiratory diseases which can be caused by smoking,Attributable number,Female,2700
2005,I00-I09 & I26-I51,Other Heart Disease,Circulatory diseases which can be caused by smoking,Attributable number,Female,1600
2005,I20-I25,Ischaemic Heart Disease,Circulatory diseases which can be caused by smoking,Attributable number,Female,4100
2005,I72-I78,Other arterial disease,Circulatory diseases which can be caused by smoking,Attributable number,Female,300
2005,I60-I69,Cerebrovascular Disease,Circulatory diseases which can be caused by smoking,Attributable number,Female,1800
2005,I71,Aortic Aneurysm,Circulatory diseases which can be caused by smoking,Attributable number,Female,1800
2005,I70,Atherosclerosis,Circulatory diseases which can be caused by smoking,Attributable number,Female,100
2005,K25-K27,Stomach / Duodenal Ulcer,Digestive diseases which can be caused caused by smoking,Attributable number,Female,800
2004,All codes,All deaths,All deaths,Number of observed deaths,,469186
2004,C33-C34 & C00-C14 & C15 & C32 & C53 & C67 & C64-C66 & C68 & C16 & C25 & C80 & C92 & J40-J43 & J44 & J10-J18 & I00-I09 & I26-I51 & I20-I25 & I72-I78 & I60-I69 & I71 & I70 & K25-K27 & K50 & K05 & H25 & S72.0-S72.2 & O03,All deaths which can be caused by smoking,All deaths which can be caused by smoking,Number of observed deaths,,289408
2004,C00-D48,All cancers,All cancers,Number of observed deaths,,127787
2004,J00-J99,All respiratory diseases,All respiratory diseases,Number of observed deaths,,64718
2004,I00-I99,All circulatory diseases,All circulatory diseases,Number of observed deaths,,177334
2004,K00-K93,All diseases of the digestive system,All diseases of the digestive system,Number of observed deaths,,23065
2004,C33-C34,"Trachea, Lung, Bronchus",Cancers which can be caused by smoking,Number of observed deaths,,26392
2004,C00-C14,Upper Respiratory Sites,Cancers which can be caused by smoking,Number of observed deaths,,1594
2004,C32,Larynx,Cancers which can be caused by smoking,Number of observed deaths,,629
2004,C15,Oesophagus,Cancers which can be caused by smoking,Number of observed deaths,,5888
2004,C53,Cervical,Cancers which can be caused by smoking,Number of observed deaths,,845
2004,C67,Bladder,Cancers which can be caused by smoking,Number of observed deaths,,4061
2004,C64-C66 & C68,Kidney and Renal Pelvis,Cancers which can be caused by smoking,Number of observed deaths,,2901
2004,C16,Stomach,Cancers which can be caused by smoking,Number of observed deaths,,4674
2004,C25,Pancreas,Cancers which can be caused by smoking,Number of observed deaths,,5875
2004,C80,Unspecified Site,Cancers which can be caused by smoking,Number of observed deaths,,10430
2004,C92,Myeloid Leukaemia,Cancers which can be caused by smoking,Number of observed deaths,,2071
2004,J40-J43,Chronic Obstructive Lung Disease,Respiratory diseases which can be caused by smoking,Number of observed deaths,,1473
2004,J44,Chronic Airway Obstruction,Respiratory diseases which can be caused by smoking,Number of observed deaths,,20180
2004,J10-J18,"Pneumonia, Influenza",Respiratory diseases which can be caused by smoking,Number of observed deaths,,28799
2004,I00-I09 & I26-I51,Other Heart Disease,Circulatory diseases which can be caused by smoking,Number of observed deaths,,23223
2004,I20-I25,Ischaemic Heart Disease,Circulatory diseases which can be caused by smoking,Number of observed deaths,,86039
2004,I72-I78,Other arterial disease,Circulatory diseases which can be caused by smoking,Number of observed deaths,,2826
2004,I60-I69,Cerebrovascular Disease,Circulatory diseases which can be caused by smoking,Number of observed deaths,,49388
2004,I71,Aortic Aneurysm,Circulatory diseases which can be caused by smoking,Number of observed deaths,,8070
2004,I70,Atherosclerosis,Circulatory diseases which can be caused by smoking,Number of observed deaths,,746
2004,K25-K27,Stomach / Duodenal Ulcer,Digestive diseases which can be caused caused by smoking,Number of observed deaths,,3304
2004,All codes,All deaths,All deaths,Attributable number,,89500
2004,C00-D48,All cancers,All cancers,Attributable number,,37700
2004,J00-J99,All respiratory diseases,All respiratory diseases,Attributable number,,23100
2004,I00-I99,All circulatory diseases,All circulatory diseases,Attributable number,,26900
2004,K00-K93,All diseases of the digestive system,All diseases of the digestive system,Attributable number,,1800
2004,C33-C34,"Trachea, Lung, Bronchus",Cancers which can be caused by smoking,Attributable number,,22200
2004,C00-C14,Upper Respiratory Sites,Cancers which can be caused by smoking,Attributable number,,1100
2004,C32,Larynx,Cancers which can be caused by smoking,Attributable number,,500
2004,C15,Oesophagus,Cancers which can be caused by smoking,Attributable number,,4100
2004,C53,Cervical,Cancers which can be caused by smoking,Attributable number,,100
2004,C67,Bladder,Cancers which can be caused by smoking,Attributable number,,1700
2004,C64-C66 & C68,Kidney and Renal Pelvis,Cancers which can be caused by smoking,Attributable number,,800
